Rule ID,Source Sheet,Source Cell,Business Label Context,Workbook Formula,Cached Value,Implementation Status
WB_JIRA_MEP_CSV_TEMPLATE_Z211,Jira MEP csv template,Z211,"Story | This task is for the Solution Architect, Delivery Consultant, and PM to work with the customer to ensure enough data is prepared for the UAT testing team to execute all of the UAT test scripts during the UAT window. ","IFERROR(IF(TRIM(Table1[[#This Row],[Epic Name]])="""","""", _xlfn.XLOOKUP(Table1[[#This Row],[Epic Name]], Table1[Summary], Table1[Issue Type ID])), "" "")",205,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_B212,Jira MEP csv template,B212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,,211,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_F212,Jira MEP csv template,F212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"IFERROR(SUMIF(Calculations!$A:$A,""User Acceptance Testing (UAT) & Issue Remediation*"",Calculations!$E:$E),0)",0,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_G212,Jira MEP csv template,G212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"Table1[[#This Row],[Original estimate (in hours)]]",0,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_H212,Jira MEP csv template,H212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,C213,User Acceptance Testing (UAT) Sign Off ,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_I212,Jira MEP csv template,I212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]],
           Table1[Summary],
           Table1[Issue Type ID])
)",212,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_K212,Jira MEP csv template,K212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_M212,Jira MEP csv template,M212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_O212,Jira MEP csv template,O212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Q212,Jira MEP csv template,Q212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_S212,Jira MEP csv template,S212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Z212,Jira MEP csv template,Z212,Story | User Acceptance Testing event is designed to allow client users to test their solutions on the floor with devices setup and printers configured. Delivery Consultant are asked to support as issues might arise & all issues get put on an issues log and assigned to the dedicated resource to reme,"IFERROR(IF(TRIM(Table1[[#This Row],[Epic Name]])="""","""", _xlfn.XLOOKUP(Table1[[#This Row],[Epic Name]], Table1[Summary], Table1[Issue Type ID])), "" "")",205,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_B213,Jira MEP csv template,B213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ",,212,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_F213,Jira MEP csv template,F213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","IFERROR(_xlfn.XLOOKUP(Table1[[#This Row],[Summary]],Calculations!A:A,Calculations!E:E),0)",0,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_G213,Jira MEP csv template,G213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","Table1[[#This Row],[Original estimate (in hours)]]",0,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_H213,Jira MEP csv template,H213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ",C216,Customer Led End User Training (EUT)  ,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_I213,Jira MEP csv template,I213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]],
           Table1[Summary],
           Table1[Issue Type ID])
)",215,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_K213,Jira MEP csv template,K213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_M213,Jira MEP csv template,M213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_O213,Jira MEP csv template,O213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Q213,Jira MEP csv template,Q213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_S213,Jira MEP csv template,S213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Z213,Jira MEP csv template,Z213,"Story | Once User Acceptance Testing is complete, client will sign off confirming issues are resolved & event is complete. Provides written confirmation & client agreement the event was successful. ","IFERROR(IF(TRIM(Table1[[#This Row],[Epic Name]])="""","""", _xlfn.XLOOKUP(Table1[[#This Row],[Epic Name]], Table1[Summary], Table1[Issue Type ID])), "" "")",205,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_B214,Jira MEP csv template,B214,Story | Project manager schedules meeting with Customer Support Center team. This introduction meeting is a quick introduction & presentation covering solution support. This meeting occurs prior to any applications going into client’s production envionment. Serves as customers first look at post go-,,213,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_F214,Jira MEP csv template,F214,Story | Project manager schedules meeting with Customer Support Center team. This introduction meeting is a quick introduction & presentation covering solution support. This meeting occurs prior to any applications going into client’s production envionment. Serves as customers first look at post go-,"IFERROR(_xlfn.XLOOKUP(Table1[[#This Row],[Summary]],Calculations!A:A,Calculations!E:E),0)",0,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_G214,Jira MEP csv template,G214,Story | Project manager schedules meeting with Customer Support Center team. This introduction meeting is a quick introduction & presentation covering solution support. This meeting occurs prior to any applications going into client’s production envionment. Serves as customers first look at post go-,"Table1[[#This Row],[Original estimate (in hours)]]",0,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_H214,Jira MEP csv template,H214,Story | Project manager schedules meeting with Customer Support Center team. This introduction meeting is a quick introduction & presentation covering solution support. This meeting occurs prior to any applications going into client’s production envionment. Serves as customers first look at post go-,C222,Cutover,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_I214,Jira MEP csv template,I214,Story | Project manager schedules meeting with Customer Support Center team. This introduction meeting is a quick introduction & presentation covering solution support. This meeting occurs prior to any applications going into client’s production envionment. Serves as customers first look at post go-,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]],
           Table1[Summary],
           Table1[Issue Type ID])
)",221,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_J214,Jira MEP csv template,J214,Story | Project manager schedules meeting with Customer Support Center team. This introduction meeting is a quick introduction & presentation covering solution support. This meeting occurs prior to any applications going into client’s production envionment. Serves as customers first look at post go-,C265,Customer Support Center (CSC) Transition,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_K214,Jira MEP csv template,K214,Story | Project manager schedules meeting with Customer Support Center team. This introduction meeting is a quick introduction & presentation covering solution support. This meeting occurs prior to any applications going into client’s production envionment. Serves as customers first look at post go-,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]],
           Table1[Summary],
           Table1[Issue Type ID])
)",264,REPLACED_BY_JIRA_CSV_EXPORT
